date,domain,total_comments
2018-05-22,aliexpress,114
2018-05-22,megamrkt,39
2018-05-22,ozon,33
2018-05-22,wildberries,10
2018-05-23,aliexpress,149
2018-05-23,ozon,19
2018-05-23,wildberries,6
2018-05-23,yandex.market,0
2018-05-24,aliexpress,104
2018-05-24,megamrkt,40
2018-05-24,ozon,38
2018-05-24,wildberries,39
2018-05-25,aliexpress,199
2018-05-25,megamrkt,40
2018-05-25,ozon,21
2018-05-25,wildberries,30
2018-05-25,yandex.market,0
2018-05-26,aliexpress,182
2018-05-26,ozon,3
2018-05-26,wildberries,0
2018-05-27,aliexpress,151
2018-05-27,ozon,8
2018-05-27,wildberries,1
2018-05-28,aliexpress,251
2018-05-28,megamrkt,39
2018-05-28,ozon,33
2018-05-28,wildberries,11
2018-05-28,yandex.market,0
2018-05-29,aliexpress,153
2018-05-29,ozon,1
2018-05-29,wildberries,6
2018-05-29,yandex.market,4
2018-05-30,aliexpress,134
2018-05-30,megamrkt,40
2018-05-30,ozon,24
2018-05-30,wildberries,8
2018-05-31,aliexpress,160
2018-05-31,ozon,4
2018-05-31,wildberries,5
2018-05-31,yandex.market,3
2018-06-01,aliexpress,199
2018-06-01,megamrkt,78
2018-06-01,ozon,49
2018-06-01,wildberries,23
2018-06-01,yandex.market,0
2018-06-02,aliexpress,262
2018-06-02,megamrkt,40
2018-06-02,ozon,36
2018-06-02,wildberries,7
2018-06-03,aliexpress,179
2018-06-03,megamrkt,40
2018-06-03,ozon,25
2018-06-03,wildberries,15
2018-06-04,aliexpress,240
2018-06-04,ozon,39
2018-06-04,wildberries,12
2018-06-04,yandex.market,0
2018-06-05,aliexpress,160
2018-06-05,megamrkt,79
2018-06-05,ozon,12
2018-06-05,wildberries,80
2018-06-05,yandex.market,0
2018-06-06,aliexpress,247
2018-06-06,megamrkt,39
2018-06-06,ozon,20
2018-06-06,wildberries,45
2018-06-07,aliexpress,232
2018-06-07,ozon,5
2018-06-07,wildberries,61
2018-06-07,yandex.market,22
2018-06-08,aliexpress,183
2018-06-08,megamrkt,40
2018-06-08,ozon,26
2018-06-08,wildberries,28
2018-06-08,yandex.market,0
2018-06-09,aliexpress,220
2018-06-09,ozon,75
2018-06-09,wildberries,50
2018-06-09,yandex.market,0
2018-06-10,aliexpress,177
2018-06-10,ozon,3
2018-06-10,wildberries,10
2018-06-10,yandex.market,42
2018-06-11,aliexpress,169
2018-06-11,megamrkt,40
2018-06-11,ozon,32
2018-06-11,wildberries,0
2018-06-12,aliexpress,174
2018-06-12,megamrkt,39
2018-06-12,ozon,35
2018-06-12,wildberries,11
2018-06-13,aliexpress,159
2018-06-13,megamrkt,79
2018-06-13,ozon,40
2018-06-13,wildberries,4
2018-06-13,yandex.market,6
2018-06-14,aliexpress,212
2018-06-14,megamrkt,38
2018-06-14,ozon,40
2018-06-14,wildberries,18
2018-06-15,aliexpress,162
2018-06-15,megamrkt,40
2018-06-15,ozon,10
2018-06-15,wildberries,18
2018-06-15,yandex.market,0
2018-06-16,aliexpress,145
2018-06-16,ozon,18
2018-06-16,wildberries,51
2018-06-17,aliexpress,175
2018-06-17,ozon,39
2018-06-17,wildberries,23
2018-06-17,yandex.market,0
2018-06-18,aliexpress,215
2018-06-18,megamrkt,80
2018-06-18,ozon,37
2018-06-18,wildberries,29
2018-06-19,aliexpress,133
2018-06-19,megamrkt,40
2018-06-19,ozon,26
2018-06-19,wildberries,12
2018-06-19,yandex.market,0
2018-06-20,aliexpress,240
2018-06-20,megamrkt,79
2018-06-20,ozon,64
2018-06-20,wildberries,61
2018-06-20,yandex.market,3
2018-06-21,aliexpress,158
2018-06-21,megamrkt,79
2018-06-21,ozon,79
2018-06-21,wildberries,33
2018-06-22,aliexpress,198
2018-06-22,megamrkt,40
2018-06-22,ozon,2
2018-06-22,wildberries,50
2018-06-22,yandex.market,12
2018-06-23,aliexpress,154
2018-06-23,megamrkt,40
2018-06-23,ozon,0
2018-06-23,wildberries,4
2018-06-24,aliexpress,141
2018-06-24,megamrkt,40
2018-06-24,ozon,8
2018-06-24,wildberries,15
2018-06-25,aliexpress,83
2018-06-25,ozon,11
2018-06-25,wildberries,29
2018-06-25,yandex.market,10
2018-06-26,aliexpress,213
2018-06-26,megamrkt,40
2018-06-26,ozon,13
2018-06-26,wildberries,55
2018-06-26,yandex.market,0
2018-06-27,aliexpress,156
2018-06-27,ozon,32
2018-06-27,wildberries,25
2018-06-27,yandex.market,21
2018-06-28,aliexpress,127
2018-06-28,megamrkt,39
2018-06-28,ozon,53
2018-06-28,wildberries,66
2018-06-29,aliexpress,142
2018-06-29,megamrkt,40
2018-06-29,ozon,1
2018-06-29,wildberries,6
2018-06-29,yandex.market,39
2018-06-30,aliexpress,186
2018-06-30,megamrkt,40
2018-06-30,ozon,8
2018-06-30,wildberries,20
2018-06-30,yandex.market,0
2018-07-01,aliexpress,166
2018-07-01,megamrkt,76
2018-07-01,ozon,3
2018-07-01,wildberries,3
2018-07-01,yandex.market,8
2018-07-02,aliexpress,147
2018-07-02,ozon,5
2018-07-02,wildberries,23
2018-07-02,yandex.market,0
2018-07-03,aliexpress,139
2018-07-03,ozon,57
2018-07-03,wildberries,26
2018-07-04,aliexpress,175
2018-07-04,ozon,15
2018-07-04,wildberries,60
2018-07-04,yandex.market,0
2018-07-05,aliexpress,137
2018-07-05,megamrkt,40
2018-07-05,ozon,22
2018-07-05,wildberries,32
2018-07-05,yandex.market,17
2018-07-06,aliexpress,185
2018-07-06,megamrkt,119
2018-07-06,ozon,39
2018-07-06,wildberries,44
2018-07-07,aliexpress,210
2018-07-07,megamrkt,79
2018-07-07,ozon,35
2018-07-07,wildberries,19
2018-07-07,yandex.market,5
2018-07-08,aliexpress,180
2018-07-08,ozon,39
2018-07-08,wildberries,36
2018-07-08,yandex.market,0
2018-07-09,aliexpress,245
2018-07-09,megamrkt,40
2018-07-09,ozon,1
2018-07-09,wildberries,18
2018-07-09,yandex.market,1
2018-07-10,aliexpress,186
2018-07-10,megamrkt,40
2018-07-10,ozon,40
2018-07-10,wildberries,49
2018-07-10,yandex.market,0
2018-07-11,aliexpress,157
2018-07-11,ozon,64
2018-07-11,wildberries,28
2018-07-11,yandex.market,0
2018-07-12,aliexpress,175
2018-07-12,megamrkt,40
2018-07-12,ozon,9
2018-07-12,wildberries,19
2018-07-12,yandex.market,0
2018-07-13,aliexpress,234
2018-07-13,megamrkt,40
2018-07-13,ozon,1
2018-07-13,wildberries,34
2018-07-13,yandex.market,0
2018-07-14,aliexpress,249
2018-07-14,ozon,42
2018-07-14,wildberries,10
2018-07-15,aliexpress,161
2018-07-15,megamrkt,40
2018-07-15,ozon,41
2018-07-15,wildberries,37
2018-07-15,yandex.market,0
2018-07-16,aliexpress,219
2018-07-16,megamrkt,116
2018-07-16,ozon,25
2018-07-16,wildberries,45
2018-07-16,yandex.market,0
2018-07-17,aliexpress,248
2018-07-17,megamrkt,40
2018-07-17,ozon,65
2018-07-17,wildberries,45
2018-07-17,yandex.market,0
2018-07-18,aliexpress,163
2018-07-18,megamrkt,80
2018-07-18,ozon,40
2018-07-18,wildberries,48
2018-07-19,aliexpress,203
2018-07-19,megamrkt,79
2018-07-19,ozon,30
2018-07-19,wildberries,40
2018-07-20,aliexpress,210
2018-07-20,megamrkt,40
2018-07-20,ozon,11
2018-07-20,wildberries,38
2018-07-20,yandex.market,0
2018-07-21,aliexpress,205
2018-07-21,megamrkt,40
2018-07-21,ozon,39
2018-07-21,wildberries,33
2018-07-22,aliexpress,218
2018-07-22,ozon,31
2018-07-22,wildberries,20
2018-07-23,aliexpress,161
2018-07-23,ozon,72
2018-07-23,wildberries,39
2018-07-23,yandex.market,0
2018-07-24,aliexpress,246
2018-07-24,megamrkt,80
2018-07-24,ozon,39
2018-07-24,wildberries,31
2018-07-24,yandex.market,0
2018-07-25,aliexpress,174
2018-07-25,ozon,14
2018-07-25,wildberries,32
2018-07-25,yandex.market,0
2018-07-26,aliexpress,106
2018-07-26,megamrkt,110
2018-07-26,ozon,20
2018-07-26,wildberries,66
2018-07-26,yandex.market,0
2018-07-27,aliexpress,177
2018-07-27,megamrkt,39
2018-07-27,ozon,5
2018-07-27,wildberries,30
2018-07-27,yandex.market,0
2018-07-28,aliexpress,158
2018-07-28,ozon,39
2018-07-28,wildberries,38
2018-07-29,aliexpress,129
2018-07-29,ozon,15
2018-07-29,wildberries,11
2018-07-30,aliexpress,225
2018-07-30,megamrkt,40
2018-07-30,ozon,32
2018-07-30,wildberries,35
2018-07-30,yandex.market,0
2018-07-31,aliexpress,104
2018-07-31,ozon,39
2018-07-31,wildberries,46
2018-07-31,yandex.market,0
2018-08-01,aliexpress,171
2018-08-01,megamrkt,40
2018-08-01,ozon,30
2018-08-01,wildberries,46
2018-08-01,yandex.market,0
2018-08-02,aliexpress,111
2018-08-02,megamrkt,37
2018-08-02,ozon,37
2018-08-02,wildberries,80
2018-08-03,aliexpress,149
2018-08-03,megamrkt,80
2018-08-03,ozon,1
2018-08-03,wildberries,51
2018-08-03,yandex.market,0
2018-08-04,aliexpress,130
2018-08-04,megamrkt,40
2018-08-04,ozon,40
2018-08-04,wildberries,24
2018-08-05,aliexpress,146
2018-08-05,ozon,0
2018-08-05,wildberries,20
2018-08-06,aliexpress,120
2018-08-06,ozon,39
2018-08-06,wildberries,96
2018-08-06,yandex.market,1
2018-08-07,aliexpress,211
2018-08-07,megamrkt,41
2018-08-07,ozon,54
2018-08-07,wildberries,15
2018-08-07,yandex.market,6
2018-08-08,aliexpress,192
2018-08-08,megamrkt,120
2018-08-08,ozon,74
2018-08-08,wildberries,55
2018-08-08,yandex.market,0
2018-08-09,aliexpress,245
2018-08-09,megamrkt,40
2018-08-09,ozon,38
2018-08-09,wildberries,25
2018-08-09,yandex.market,0
2018-08-10,aliexpress,197
2018-08-10,megamrkt,118
2018-08-10,ozon,40
2018-08-10,wildberries,25
2018-08-10,yandex.market,21
2018-08-11,aliexpress,188
2018-08-11,megamrkt,80
2018-08-11,ozon,40
2018-08-11,wildberries,22
2018-08-12,aliexpress,97
2018-08-12,megamrkt,40
2018-08-12,ozon,38
2018-08-12,wildberries,84
2018-08-13,aliexpress,182
2018-08-13,megamrkt,79
2018-08-13,ozon,39
2018-08-13,wildberries,26
2018-08-13,yandex.market,2
2018-08-14,aliexpress,186
2018-08-14,megamrkt,40
2018-08-14,ozon,31
2018-08-14,wildberries,59
2018-08-14,yandex.market,0
2018-08-15,aliexpress,178
2018-08-15,megamrkt,40
2018-08-15,ozon,62
2018-08-15,wildberries,53
2018-08-15,yandex.market,0
2018-08-16,aliexpress,156
2018-08-16,megamrkt,80
2018-08-16,ozon,39
2018-08-16,wildberries,17
2018-08-17,aliexpress,125
2018-08-17,ozon,40
2018-08-17,wildberries,45
2018-08-17,yandex.market,0
2018-08-18,aliexpress,198
2018-08-18,ozon,0
2018-08-18,wildberries,13
2018-08-19,aliexpress,156
2018-08-19,megamrkt,40
2018-08-19,ozon,38
2018-08-19,wildberries,33
2018-08-20,aliexpress,190
2018-08-20,ozon,28
2018-08-20,wildberries,6
2018-08-20,yandex.market,2
2018-08-21,aliexpress,151
2018-08-21,megamrkt,40
2018-08-21,ozon,35
2018-08-21,wildberries,28
2018-08-22,aliexpress,191
2018-08-22,megamrkt,40
2018-08-22,ozon,40
2018-08-22,wildberries,1
2018-08-22,yandex.market,1
2018-08-23,aliexpress,190
2018-08-23,megamrkt,40
2018-08-23,ozon,10
2018-08-23,wildberries,4
2018-08-23,yandex.market,0
2018-08-24,aliexpress,229
2018-08-24,ozon,0
2018-08-24,wildberries,7
2018-08-24,yandex.market,0
2018-08-25,aliexpress,73
2018-08-25,ozon,0
2018-08-25,wildberries,4
2018-08-26,aliexpress,185
2018-08-26,ozon,18
2018-08-26,wildberries,8
2018-08-27,aliexpress,155
2018-08-27,megamrkt,119
2018-08-27,ozon,40
2018-08-27,wildberries,15
2018-08-27,yandex.market,0
2018-08-28,aliexpress,180
2018-08-28,ozon,78
2018-08-28,wildberries,10
2018-08-29,aliexpress,156
2018-08-29,wildberries,2
2018-08-29,yandex.market,1
2018-08-30,aliexpress,134
2018-08-30,ozon,39
2018-08-30,wildberries,23
2018-08-30,yandex.market,0
2018-08-31,aliexpress,71
2018-08-31,megamrkt,40
2018-08-31,ozon,38
2018-08-31,wildberries,16
2018-08-31,yandex.market,3
2018-09-01,aliexpress,169
2018-09-01,ozon,36
2018-09-01,wildberries,1
2018-09-01,yandex.market,0
2018-09-02,aliexpress,113
2018-09-02,ozon,32
2018-09-02,wildberries,14
2018-09-03,aliexpress,136
2018-09-03,megamrkt,80
2018-09-03,ozon,49
2018-09-03,wildberries,6
2018-09-03,yandex.market,0
2018-09-04,aliexpress,150
2018-09-04,megamrkt,34
2018-09-04,ozon,39
2018-09-04,wildberries,14
2018-09-04,yandex.market,0
2018-09-05,aliexpress,144
2018-09-05,ozon,40
2018-09-05,wildberries,8
2018-09-05,yandex.market,0
2018-09-06,aliexpress,110
2018-09-06,megamrkt,40
2018-09-06,ozon,38
2018-09-06,wildberries,31
2018-09-06,yandex.market,0
2018-09-07,aliexpress,98
2018-09-07,megamrkt,40
2018-09-07,ozon,40
2018-09-07,wildberries,20
2018-09-07,yandex.market,0
2018-09-08,aliexpress,227
2018-09-08,megamrkt,40
2018-09-08,ozon,39
2018-09-08,wildberries,2
2018-09-09,aliexpress,122
2018-09-09,ozon,32
2018-09-09,wildberries,26
2018-09-10,aliexpress,128
2018-09-10,megamrkt,40
2018-09-10,ozon,40
2018-09-10,wildberries,9
2018-09-10,yandex.market,0
2018-09-11,aliexpress,152
2018-09-11,megamrkt,79
2018-09-11,ozon,5
2018-09-11,wildberries,13
2018-09-12,aliexpress,184
2018-09-12,ozon,73
2018-09-12,wildberries,22
2018-09-12,yandex.market,0
2018-09-13,aliexpress,124
2018-09-13,megamrkt,40
2018-09-13,ozon,0
2018-09-13,wildberries,9
2018-09-13,yandex.market,0
2018-09-14,aliexpress,100
2018-09-14,megamrkt,80
2018-09-14,ozon,23
2018-09-14,wildberries,11
2018-09-14,yandex.market,0
2018-09-15,aliexpress,104
2018-09-15,ozon,17
2018-09-15,wildberries,2
2018-09-16,aliexpress,75
2018-09-16,megamrkt,40
2018-09-16,ozon,39
2018-09-16,wildberries,9
2018-09-17,aliexpress,95
2018-09-17,megamrkt,40
2018-09-17,ozon,37
2018-09-17,wildberries,47
2018-09-17,yandex.market,0
2018-09-18,aliexpress,102
2018-09-18,megamrkt,40
2018-09-18,wildberries,38
2018-09-18,yandex.market,1
2018-09-19,aliexpress,163
2018-09-19,megamrkt,80
2018-09-19,ozon,40
2018-09-19,wildberries,28
2018-09-20,aliexpress,81
2018-09-20,megamrkt,40
2018-09-20,ozon,14
2018-09-20,wildberries,27
2018-09-20,yandex.market,1
2018-09-21,aliexpress,125
2018-09-21,megamrkt,40
2018-09-21,ozon,11
2018-09-21,wildberries,37
2018-09-21,yandex.market,3
2018-09-22,aliexpress,172
2018-09-22,megamrkt,40
2018-09-22,ozon,23
2018-09-22,wildberries,3
2018-09-23,aliexpress,142
2018-09-23,ozon,27
2018-09-23,wildberries,2
2018-09-24,aliexpress,100
2018-09-24,ozon,16
2018-09-24,wildberries,8
2018-09-24,yandex.market,0
2018-09-25,aliexpress,69
2018-09-25,ozon,20
2018-09-25,wildberries,42
2018-09-26,aliexpress,147
2018-09-26,megamrkt,40
2018-09-26,ozon,40
2018-09-26,wildberries,36
2018-09-26,yandex.market,1
2018-09-27,aliexpress,114
2018-09-27,megamrkt,80
2018-09-27,ozon,62
2018-09-27,wildberries,36
2018-09-27,yandex.market,2
2018-09-28,aliexpress,86
2018-09-28,megamrkt,79
2018-09-28,ozon,40
2018-09-28,wildberries,48
2018-09-28,yandex.market,0
2018-09-29,aliexpress,209
2018-09-29,ozon,40
2018-09-29,wildberries,5
2018-09-29,yandex.market,0
2018-09-30,aliexpress,168
2018-09-30,ozon,7
2018-09-30,wildberries,0
2018-10-01,aliexpress,125
2018-10-01,megamrkt,77
2018-10-01,ozon,38
2018-10-01,wildberries,29
2018-10-02,aliexpress,121
2018-10-02,ozon,39
2018-10-02,wildberries,52
2018-10-02,yandex.market,0
2018-10-03,aliexpress,133
2018-10-03,megamrkt,119
2018-10-03,ozon,27
2018-10-03,wildberries,4
2018-10-03,yandex.market,0
2018-10-04,aliexpress,192
2018-10-04,megamrkt,115
2018-10-04,ozon,21
2018-10-04,wildberries,6
2018-10-04,yandex.market,0
2018-10-05,aliexpress,79
2018-10-05,megamrkt,80
2018-10-05,ozon,31
2018-10-05,wildberries,6
2018-10-05,yandex.market,19
2018-10-06,aliexpress,162
2018-10-06,ozon,38
2018-10-06,wildberries,2
2018-10-07,aliexpress,127
2018-10-07,ozon,19
2018-10-07,wildberries,9
2018-10-08,aliexpress,130
2018-10-08,ozon,79
2018-10-08,wildberries,15
2018-10-08,yandex.market,1
2018-10-09,aliexpress,108
2018-10-09,megamrkt,39
2018-10-09,ozon,39
2018-10-09,wildberries,17
2018-10-09,yandex.market,55
2018-10-10,aliexpress,121
2018-10-10,ozon,37
2018-10-10,wildberries,27
2018-10-11,aliexpress,146
2018-10-11,megamrkt,78
2018-10-11,ozon,72
2018-10-11,wildberries,18
2018-10-11,yandex.market,0
2018-10-12,aliexpress,85
2018-10-12,megamrkt,40
2018-10-12,ozon,38
2018-10-12,wildberries,45
2018-10-12,yandex.market,52
2018-10-13,aliexpress,131
2018-10-13,megamrkt,44
2018-10-13,ozon,39
2018-10-13,wildberries,2
2018-10-14,aliexpress,170
2018-10-14,ozon,39
2018-10-14,wildberries,3
2018-10-15,aliexpress,208
2018-10-15,megamrkt,79
2018-10-15,ozon,39
2018-10-15,wildberries,27
2018-10-15,yandex.market,3
2018-10-16,aliexpress,87
2018-10-16,megamrkt,40
2018-10-16,ozon,21
2018-10-16,wildberries,37
2018-10-16,yandex.market,0
2018-10-17,aliexpress,97
2018-10-17,ozon,37
2018-10-17,wildberries,40
2018-10-17,yandex.market,0
2018-10-18,aliexpress,112
2018-10-18,megamrkt,37
2018-10-18,ozon,36
2018-10-18,wildberries,13
2018-10-18,yandex.market,1
2018-10-19,aliexpress,142
2018-10-19,ozon,23
2018-10-19,wildberries,10
2018-10-19,yandex.market,0
2018-10-20,aliexpress,207
2018-10-20,ozon,79
2018-10-20,wildberries,22
2018-10-21,aliexpress,116
2018-10-21,ozon,38
2018-10-21,wildberries,2
2018-10-22,aliexpress,198
2018-10-22,megamrkt,39
2018-10-22,ozon,77
2018-10-22,wildberries,47
2018-10-22,yandex.market,39
2018-10-23,aliexpress,113
2018-10-23,megamrkt,120
2018-10-23,ozon,84
2018-10-23,wildberries,44
2018-10-23,yandex.market,3
2018-10-24,aliexpress,127
2018-10-24,megamrkt,39
2018-10-24,ozon,58
2018-10-24,wildberries,51
2018-10-24,yandex.market,40
2018-10-25,aliexpress,149
2018-10-25,megamrkt,40
2018-10-25,ozon,37
2018-10-25,wildberries,74
2018-10-25,yandex.market,0
2018-10-26,aliexpress,161
2018-10-26,megamrkt,42
2018-10-26,ozon,108
2018-10-26,wildberries,42
2018-10-26,yandex.market,95
2018-10-27,aliexpress,207
2018-10-27,megamrkt,43
2018-10-27,ozon,51
2018-10-27,wildberries,9
2018-10-27,yandex.market,0
2018-10-28,aliexpress,72
2018-10-28,ozon,63
2018-10-28,wildberries,16
2018-10-29,aliexpress,210
2018-10-29,megamrkt,40
2018-10-29,ozon,111
2018-10-29,wildberries,12
2018-10-30,aliexpress,196
2018-10-30,megamrkt,41
2018-10-30,ozon,33
2018-10-30,wildberries,3
2018-10-30,yandex.market,53
2018-10-31,aliexpress,143
2018-10-31,megamrkt,82
2018-10-31,ozon,119
2018-10-31,wildberries,5
2018-11-01,aliexpress,201
2018-11-01,megamrkt,110
2018-11-01,ozon,232
2018-11-01,wildberries,31
2018-11-01,yandex.market,0
2018-11-02,aliexpress,185
2018-11-02,megamrkt,200
2018-11-02,ozon,80
2018-11-02,wildberries,17
2018-11-02,yandex.market,16
2018-11-03,aliexpress,144
2018-11-03,ozon,159
2018-11-03,wildberries,12
2018-11-04,aliexpress,151
2018-11-04,ozon,29
2018-11-04,wildberries,7
2018-11-05,aliexpress,133
2018-11-05,megamrkt,42
2018-11-05,ozon,115
2018-11-05,wildberries,13
2018-11-05,yandex.market,69
2018-11-06,aliexpress,99
2018-11-06,megamrkt,46
2018-11-06,ozon,29
2018-11-06,wildberries,2
2018-11-06,yandex.market,5
2018-11-07,aliexpress,101
2018-11-07,megamrkt,185
2018-11-07,ozon,32
2018-11-07,wildberries,12
2018-11-08,aliexpress,106
2018-11-08,wildberries,6
2018-11-08,yandex.market,58
2018-11-09,aliexpress,164
2018-11-09,megamrkt,152
2018-11-09,ozon,163
2018-11-09,wildberries,80
2018-11-09,yandex.market,86
2018-11-10,aliexpress,395
2018-11-10,megamrkt,70
2018-11-10,ozon,86
2018-11-10,wildberries,24
2018-11-11,aliexpress,178
2018-11-11,ozon,177
2018-11-11,wildberries,3
2018-11-12,aliexpress,261
2018-11-12,ozon,211
2018-11-12,wildberries,23
2018-11-12,yandex.market,5
2018-11-13,aliexpress,97
2018-11-13,megamrkt,61
2018-11-13,ozon,147
2018-11-13,wildberries,4
2018-11-13,yandex.market,9
2018-11-14,aliexpress,86
2018-11-14,ozon,54
2018-11-14,wildberries,1
2018-11-14,yandex.market,0
2018-11-15,aliexpress,67
2018-11-15,ozon,168
2018-11-15,wildberries,4
2018-11-15,yandex.market,3
2018-11-16,aliexpress,63
2018-11-16,megamrkt,130
2018-11-16,ozon,85
2018-11-16,wildberries,4
2018-11-16,yandex.market,12
2018-11-17,aliexpress,118
2018-11-17,megamrkt,102
2018-11-17,ozon,67
2018-11-17,wildberries,4
2018-11-18,aliexpress,56
2018-11-18,megamrkt,73
2018-11-18,ozon,128
2018-11-18,wildberries,9
2018-11-19,aliexpress,73
2018-11-19,megamrkt,131
2018-11-19,ozon,252
2018-11-19,wildberries,35
2018-11-19,yandex.market,0
2018-11-20,aliexpress,84
2018-11-20,megamrkt,56
2018-11-20,ozon,310
2018-11-20,wildberries,104
2018-11-20,yandex.market,3
2018-11-21,aliexpress,115
2018-11-21,ozon,95
2018-11-21,wildberries,81
2018-11-21,yandex.market,17
2018-11-22,aliexpress,137
2018-11-22,megamrkt,120
2018-11-22,ozon,91
2018-11-22,wildberries,28
2018-11-23,aliexpress,108
2018-11-23,ozon,124
2018-11-23,wildberries,82
2018-11-23,yandex.market,24
2018-11-24,aliexpress,35
2018-11-24,ozon,208
2018-11-24,wildberries,12
2018-11-25,aliexpress,39
2018-11-25,ozon,79
2018-11-25,wildberries,41
2018-11-25,yandex.market,8
2018-11-26,aliexpress,69
2018-11-26,ozon,70
2018-11-26,wildberries,23
2018-11-27,aliexpress,81
2018-11-27,megamrkt,51
2018-11-27,ozon,166
2018-11-27,wildberries,13
2018-11-27,yandex.market,2
2018-11-28,aliexpress,145
2018-11-28,megamrkt,116
2018-11-28,ozon,162
2018-11-28,wildberries,20
2018-11-28,yandex.market,0
2018-11-29,aliexpress,62
2018-11-29,megamrkt,155
2018-11-29,ozon,165
2018-11-29,wildberries,31
2018-11-30,aliexpress,66
2018-11-30,megamrkt,127
2018-11-30,ozon,152
2018-11-30,wildberries,11
2018-11-30,yandex.market,5
2018-12-01,aliexpress,93
2018-12-01,ozon,124
2018-12-01,wildberries,2
2018-12-02,aliexpress,86
2018-12-02,ozon,130
2018-12-02,wildberries,24
2018-12-03,aliexpress,61
2018-12-03,megamrkt,57
2018-12-03,ozon,181
2018-12-03,wildberries,9
2018-12-03,yandex.market,0
2018-12-04,aliexpress,31
2018-12-04,megamrkt,48
2018-12-04,ozon,166
2018-12-04,wildberries,42
2018-12-04,yandex.market,0
2018-12-05,aliexpress,47
2018-12-05,megamrkt,51
2018-12-05,ozon,124
2018-12-05,wildberries,49
2018-12-05,yandex.market,0
2018-12-06,aliexpress,57
2018-12-06,megamrkt,40
2018-12-06,ozon,269
2018-12-06,wildberries,50
2018-12-06,yandex.market,1
2018-12-07,aliexpress,98
2018-12-07,megamrkt,146
2018-12-07,ozon,157
2018-12-07,wildberries,73
2018-12-07,yandex.market,2
2018-12-08,aliexpress,69
2018-12-08,megamrkt,43
2018-12-08,ozon,313
2018-12-08,wildberries,16
2018-12-08,yandex.market,0
2018-12-09,aliexpress,34
2018-12-09,ozon,65
2018-12-09,wildberries,31
2018-12-10,aliexpress,107
2018-12-10,megamrkt,75
2018-12-10,ozon,173
2018-12-10,wildberries,33
2018-12-11,aliexpress,54
2018-12-11,ozon,175
2018-12-11,wildberries,1
2018-12-11,yandex.market,0
2018-12-12,aliexpress,39
2018-12-12,ozon,232
2018-12-12,wildberries,5
2018-12-12,yandex.market,4
2018-12-13,aliexpress,57
2018-12-13,ozon,16
2018-12-13,wildberries,10
2018-12-13,yandex.market,6
2018-12-14,aliexpress,167
2018-12-14,megamrkt,92
2018-12-14,ozon,86
2018-12-14,wildberries,8
2018-12-15,aliexpress,93
2018-12-15,ozon,229
2018-12-15,wildberries,10
2018-12-16,aliexpress,106
2018-12-16,ozon,68
2018-12-16,wildberries,8
2018-12-17,aliexpress,88
2018-12-17,megamrkt,43
